from	to	type	weight	strength
YPR159C-A	YIR033W	PPI	1	0
YCR068W	YIR033W	PPI	1	0
YIR033W	YML055W	PPI	1	0
YIR033W	YOL126C	PPI	1	0
YPR159C-A	YCR068W	GIneg	-0.304	0.15
YPR159C-A	YIR033W	GIneg	-0.065	0.15
YCR068W	YIR033W	GIpos	0.066	0.15
YIR033W	YOL126C	GIpos	0.057999999999999996	0.15
YIR033W	YML055W	GIpos	0.062	0.15
