from	to	type	weight	strength
YPR093C	YLR368W	PPI	1	0
YML051W	YDR383C	PPI	1	0
YML051W	YOR370C	PPI	1	0
YML051W	YLR368W	PPI	1	0
YPR078C	YLR368W	PPI	1	0
YHR075C	YLR368W	PPI	1	0
YPR093C	YOR370C	GIpos	0.098	0.15
YML051W	YOR370C	GIpos	0.062	0.15
YML051W	YHR075C	GIneg	-0.07	0.15
YPR078C	YOR370C	GIpos	0.099	0.15
YOR370C	YDR383C	GIpos	0.11	0.15
YOR370C	YLR368W	GIpos	0.098	0.15
