from	to	type	weight	strength
YLR072W	YGL219C	PPI	1	0
YLR072W	YAL048C	PPI	1	0
YAL048C	YOL009C	PPI	1	0
YAL048C	YGL219C	PPI	1	0
YGL219C	YOL009C	PPI	1	0
YLR072W	YGL219C	GIneg	-0.22	0.15
YLR072W	YOL009C	GIneg	-0.245	0.15
YLR072W	YAL048C	GIneg	-0.102	0.15
YAL048C	YOL009C	GIpos	0.132	0.15
YGL219C	YOL009C	GIpos	0.306	0.15
