from	to	type	weight	strength
YDR486C	YLR181C	PPI	1	0
YKR003W	YPR173C	PPI	1	0
YKR003W	YBR086C	PPI	1	0
YPR173C	YLR181C	PPI	1	0
YPR173C	YNL265C	PPI	1	0
YLR181C	YNL265C	PPI	1	0
YDR486C	YPR173C	GIpos	0.063	0.15
YDR486C	YNL265C	GIneg	-0.242	0.15
YKR003W	YPR173C	GIpos	0.057	0.15
YPR173C	YBR086C	GIneg	-0.171	0.15
YPR173C	YNL265C	GIneg	-0.17800000000000002	0.15
YNL265C	YLR181C	GIneg	-0.126	0.15
