from	to	type	weight	strength
YHR129C	YLL049W	PPI	1	0
YHR129C	YDR488C	PPI	1	0
YOR172W	YDR488C	PPI	1	0
YML095C	YCR092C	PPI	1	0
YCR092C	YNR058W	PPI	1	0
YNR058W	YDR488C	PPI	1	0
YHR129C	YDR488C	GIpos	0.081	0.15
YHR129C	YLL049W	GIpos	0.124	0.15
YOR172W	YNR058W	GIneg	-0.152	0.15
YML095C	YCR092C	GIpos	0.064	0.15
YCR092C	YNR058W	GIpos	0.065	0.15
YCR092C	YLL049W	GIpos	0.064	0.15
YLL049W	YDR488C	GIpos	0.15	0.15
