from	to	type	weight	strength
YDR204W	YOR125C	PPI	1	0
YDR204W	YGR255C	PPI	1	0
YDR204W	YLR290C	PPI	1	0
YJL068C	YOR125C	PPI	1	0
YGR255C	YOR125C	PPI	1	0
YLR290C	YOR125C	PPI	1	0
YDR204W	YLR290C	GIpos	0.059000000000000004	0.15
YDR204W	YOR125C	GIpos	0.07400000000000001	0.15
YJL068C	YGR255C	GIpos	0.064	0.15
YJL068C	YOR125C	GIneg	-0.076	0.15
YGR255C	YOR125C	GIpos	0.076	0.15
YLR290C	YOR125C	GIpos	0.07	0.15
