from	to	type	weight	strength
YPL063W	YEL024W	PPI	1	0
YPL063W	YKR065C	PPI	1	0
YPL063W	YLR203C	PPI	1	0
YEL024W	YNL052W	PPI	1	0
YNL052W	YLR203C	PPI	1	0
YLR203C	YJR065C	PPI	1	0
YPL063W	YJR065C	GIneg	-0.131	0.15
YPL063W	YEL024W	GIpos	0.162	0.15
YPL063W	YNL052W	GIpos	0.158	0.15
YPL063W	YKR065C	GIneg	-0.147	0.15
YEL024W	YKR065C	GIpos	0.08900000000000001	0.15
YLR203C	YJR065C	GIneg	-0.099	0.15
YLR203C	YKR065C	GIpos	0.08	0.15
YKR065C	YJR065C	GIneg	-0.133	0.15
