from	to	type	weight	strength
YNL049C	YPL085W	PPI	1	0
YNL049C	YDR517W	PPI	1	0
YDR517W	YHR098C	PPI	1	0
YNL049C	YPL085W	GIneg	-0.11900000000000001	0.15
YNL049C	YHR098C	GIneg	-0.10400000000000001	0.15
YDR517W	YPL085W	GIneg	-0.22699999999999998	0.15
YDR517W	YHR098C	GIneg	-0.23	0.15
YHR098C	YPL085W	GIneg	-0.266	0.15
