from	to	type	weight	strength
YPL144W	YLR021W	PPI	1	0
YPL144W	YBR173C	PPI	1	0
YBR173C	YKL206C	PPI	1	0
YBR173C	YLR199C	PPI	1	0
YBR173C	YJL001W	PPI	1	0
YBR173C	YLR021W	PPI	1	0
YBR173C	YMR037C	PPI	1	0
YLR199C	YKL206C	PPI	1	0
YPL144W	YJL001W	GIpos	0.08	0.15
YBR173C	YMR037C	GIneg	-0.069	0.15
YBR173C	YLR199C	GIpos	0.08900000000000001	0.15
YBR173C	YKL206C	GIpos	0.1	0.15
YJL001W	YKL206C	GIpos	0.059000000000000004	0.15
YLR199C	YKL206C	GIneg	-0.142	0.15
YLR021W	YMR037C	GIpos	0.115	0.15
