from	to	type	weight	strength
YPL063W	YML054C	PPI	1	0
YPL063W	YEL024W	PPI	1	0
YPL063W	YKR065C	PPI	1	0
YPL063W	YLR203C	PPI	1	0
YLR203C	YDR316W	PPI	1	0
YPL063W	YML054C	GIneg	-0.07200000000000001	0.15
YPL063W	YDR316W	GIpos	0.08	0.15
YPL063W	YEL024W	GIpos	0.162	0.15
YPL063W	YKR065C	GIneg	-0.147	0.15
YEL024W	YDR316W	GIpos	0.213	0.15
YEL024W	YKR065C	GIpos	0.08900000000000001	0.15
YKR065C	YLR203C	GIpos	0.08	0.15
YKR065C	YDR316W	GIneg	-0.114	0.15
