from	to	type	weight	strength
YOR058C	YJR053W	PPI	1	0
YOR058C	YJR134C	PPI	1	0
YJR053W	YHR061C	PPI	1	0
YNL233W	YHR061C	PPI	1	0
YOR058C	YJR134C	GIpos	0.067	0.15
YOR058C	YJR053W	GIneg	-0.109	0.15
YOR058C	YHR061C	GIpos	0.10800000000000001	0.15
YJR134C	YNL233W	GIpos	0.055999999999999994	0.15
YJR053W	YNL233W	GIpos	0.091	0.15
