from	to	type	weight	strength
YJL128C	YNR031C	PPI	1	0
YJL128C	YKL038W	PPI	1	0
YJL128C	YNL053W	PPI	1	0
YBR193C	YKL038W	PPI	1	0
YBR193C	YLR295C	PPI	1	0
YJL128C	YNR031C	GIpos	0.07400000000000001	0.15
YJL128C	YBR193C	GIneg	-0.243	0.15
YJL128C	YNL053W	GIneg	-0.11	0.15
YJL128C	YLR295C	GIpos	0.086	0.15
YBR193C	YNR031C	GIneg	-0.07200000000000001	0.15
YBR193C	YNL053W	GIneg	-0.128	0.15
YBR193C	YLR295C	GIneg	-0.126	0.15
