from	to	type	weight	strength
YOR329C	YNL092W	PPI	1	0
YBR103W	YJR141W	PPI	1	0
YBR103W	YMR061W	PPI	1	0
YNL092W	YJR093C	PPI	1	0
YJR093C	YMR061W	PPI	1	0
YJR093C	YGR156W	PPI	1	0
YMR061W	YGR156W	PPI	1	0
YOR329C	YJR093C	GIpos	0.085	0.15
YOR329C	YMR061W	GIneg	-0.11800000000000001	0.15
YBR103W	YGR156W	GIneg	-0.248	0.15
YJR141W	YMR061W	GIneg	-0.07400000000000001	0.15
YMR061W	YJR093C	GIneg	-0.33	0.15
YMR061W	YGR156W	GIneg	-0.09699999999999999	0.15
YJR093C	YGR156W	GIneg	-0.08900000000000001	0.15
