from	to	type	weight	strength
YLL040C	YJL105W	PPI	1	0
YPR036W	YGL006W	PPI	1	0
YPR036W	YGR105W	PPI	1	0
YGL006W	YJL105W	PPI	1	0
YLL040C	YPR036W	GIneg	-0.23	0.15
YLL040C	YGR105W	GIneg	-0.092	0.15
YPR036W	YGR105W	GIpos	0.545	0.15
YPR036W	YJL105W	GIpos	0.075	0.15
YJL105W	YGR105W	GIpos	0.08800000000000001	0.15
