from	to	type	weight	strength
YJL062W-A	YLR203C	PPI	1	0
YJL062W-A	YHR051W	PPI	1	0
YJL062W-A	YDR316W	PPI	1	0
YNR018W	YOR065W	PPI	1	0
YOR065W	YHR051W	PPI	1	0
YHR051W	YLR203C	PPI	1	0
YLR203C	YDR316W	PPI	1	0
YJL062W-A	YOR065W	GIpos	0.292	0.15
YNR018W	YHR051W	GIpos	0.153	0.15
YOR065W	YLR203C	GIpos	0.07	0.15
YOR065W	YHR051W	GIpos	0.179	0.15
YOR065W	YDR316W	GIpos	0.064	0.15
YHR051W	YDR316W	GIpos	0.105	0.15
