from	to	type	weight	strength
YDR069C	YAR003W	PPI	1	0
YDR069C	YKL041W	PPI	1	0
YKL041W	YPR173C	PPI	1	0
YPR173C	YKL041W	GIpos	0.33299999999999996	0.15
YPR173C	YDR069C	GIpos	0.265	0.15
YDR069C	YAR003W	GIpos	0.08	0.15
YDR069C	YKL041W	GIpos	0.11800000000000001	0.15
YKL041W	YAR003W	GIpos	0.08900000000000001	0.15
