from	to	type	weight	strength
YPL227C	YMR272C	PPI	1	0
YPL227C	YBR036C	PPI	1	0
YPL227C	YPL264C	PPI	1	0
YBR036C	YCL052C	PPI	1	0
YBR036C	YDR276C	PPI	1	0
YBR036C	YPL264C	PPI	1	0
YPL227C	YMR272C	GIpos	0.15	0.15
YPL227C	YDR276C	GIpos	0.053	0.15
YPL227C	YCL052C	GIneg	-0.132	0.15
YPL227C	YBR036C	GIneg	-0.11599999999999999	0.15
YDR276C	YMR272C	GIpos	0.084	0.15
YDR276C	YCL052C	GIpos	0.11800000000000001	0.15
YDR276C	YBR036C	GIpos	0.121	0.15
YMR272C	YBR036C	GIneg	-0.135	0.15
