from	to	type	weight	strength
YDR079C-A	YGR118W	PPI	1	0
YDR079C-A	YKR062W	PPI	1	0
YLR192C	YDR006C	PPI	1	0
YLR192C	YGR118W	PPI	1	0
YDR079C-A	YLR192C	GIpos	0.105	0.15
YKR062W	YLR192C	GIpos	0.061	0.15
YKR062W	YDR006C	GIpos	0.057999999999999996	0.15
YKR062W	YGR118W	GIpos	0.063	0.15
YLR192C	YGR118W	GIneg	-0.078	0.15
